start_time,coinbase_premium_gap,coinbase_premium_gap_usdt_adjusted,coinbase_premium_index,coinbase_premium_index_usdt_adjusted,datetime
1730574000000,-12.76,-1.6384,-0.01835707,-0.00235669,2024-11-02 19:00:00
1730577600000,-19.36,-5.4248794,-0.02784009,-0.00779953,2024-11-02 20:00:00
1730581200000,-23.99,-18.17284366,-0.03454682,-0.02616762,2024-11-02 21:00:00
1730584800000,-24.76,-24.00178072,-0.03565976,-0.03456739,2024-11-02 22:00:00
1730588400000,-15.8,-2.63822433,-0.02277486,-0.00380214,2024-11-02 23:00:00
1730592000000,-22.42,-8.588048,-0.03241769,-0.01241521,2024-11-03 00:00:00
1730595600000,-23.07,-4.55113161,-0.03342987,-0.0065931,2024-11-03 01:00:00
1730599200000,-32.33,-10.66562673,-0.04739433,-0.01563037,2024-11-03 02:00:00
1730602800000,-24.15,-15.37002212,-0.0353174,-0.02247451,2024-11-03 03:00:00
1730606400000,-31.04,-10.25593505,-0.04525308,-0.01494755,2024-11-03 04:00:00
1730610000000,-23.95,-12.43357872,-0.03499825,-0.01816619,2024-11-03 05:00:00
1730613600000,-19.12,5.5651964,-0.02788392,0.00811316,2024-11-03 06:00:00
1730617200000,-47.14,-33.6274057,-0.06892073,-0.04915502,2024-11-03 07:00:00
1730620800000,-32.47,-5.65391288,-0.0474153,-0.00825306,2024-11-03 08:00:00
1730624400000,-35.86,-15.5612892,-0.05254795,-0.02279617,2024-11-03 09:00:00
1730628000000,-36.51,-14.01311789,-0.05334445,-0.02046772,2024-11-03 10:00:00
1730631600000,-28.85,-13.69620792,-0.04220375,-0.0200313,2024-11-03 11:00:00
1730635200000,-16.05,7.9201175,-0.02343543,0.01156052,2024-11-03 12:00:00
1730638800000,-22.52,-44.60706204,-0.03309422,-0.0655735,2024-11-03 13:00:00
1730642400000,-32.6,-72.01774766,-0.04809891,-0.10631871,2024-11-03 14:00:00
1730646000000,-36.33,-19.14930411,-0.05335515,-0.02811605,2024-11-03 15:00:00
1730649600000,-26.95,-10.38701701,-0.03954395,-0.01523725,2024-11-03 16:00:00
1730653200000,-23.6,-3.092006,-0.03452312,-0.00452177,2024-11-03 17:00:00
1730656800000,-37.3,-22.90126958,-0.05483843,-0.0336623,2024-11-03 18:00:00
1730660400000,-29.48,-44.42249003,-0.04292433,-0.0646954,2024-11-03 19:00:00
1730664000000,-33.0,-4.82848521,-0.04784684,-0.00699798,2024-11-03 20:00:00
1730667600000,-34.1,-4.52860817,-0.0493164,-0.0065466,2024-11-03 21:00:00
1730671200000,-34.83,-10.89970693,-0.05056619,-0.0158187,2024-11-03 22:00:00
1730674800000,-37.81,-52.97923235,-0.05497558,-0.07704857,2024-11-03 23:00:00
1730678400000,-35.9,-39.96912464,-0.05224706,-0.0581725,2024-11-04 00:00:00
1730682000000,-46.23,-6.2273942,-0.06702913,-0.0090239,2024-11-04 01:00:00
1730685600000,-53.38,-5.87935529,-0.07702124,-0.00847742,2024-11-04 02:00:00
1730689200000,-47.25,2.4644592,-0.0684308,0.00356663,2024-11-04 03:00:00
1730692800000,-57.56,1.2177635,-0.08323896,0.00175954,2024-11-04 04:00:00
1730696400000,-60.73,-6.3621921,-0.08824468,-0.00923738,2024-11-04 05:00:00
1730700000000,-63.08,-13.23380286,-0.09125342,-0.01913061,2024-11-04 06:00:00
1730703600000,-73.24,-13.5663563,-0.10673584,-0.01975365,2024-11-04 07:00:00
1730707200000,-68.98,-7.8370089,-0.10040758,-0.01139743,2024-11-04 08:00:00
1730710800000,-53.61,2.6754806,-0.0781022,0.0038946,2024-11-04 09:00:00
1730714400000,-47.73,1.830516,-0.06934068,0.0026574,2024-11-04 10:00:00
1730718000000,-58.32,-102.85158496,-0.08477642,-0.14960621,2024-11-04 11:00:00
1730721600000,-65.78,-2.17934047,-0.09536346,-0.00315655,2024-11-04 12:00:00
1730725200000,-42.45,3.01480154,-0.06182424,0.00438785,2024-11-04 13:00:00
1730728800000,-36.0,-0.42690752,-0.05263619,-0.00062386,2024-11-04 14:00:00
1730732400000,-33.66,-12.03925269,-0.04903417,-0.01753264,2024-11-04 15:00:00
1730736000000,-47.07,-14.86963856,-0.06946986,-0.02193543,2024-11-04 16:00:00
1730739600000,-35.27,0.3170095,-0.05199764,0.00046711,2024-11-04 17:00:00
1730743200000,-47.13,-10.01148141,-0.06966554,-0.01479042,2024-11-04 18:00:00
1730746800000,-56.92,-10.09936,-0.08388352,-0.01487325,2024-11-04 19:00:00
1730750400000,-68.96,-21.14292,-0.10239354,-0.03137125,2024-11-04 20:00:00
1730754000000,-48.89,-11.05950434,-0.07283907,-0.01646778,2024-11-04 21:00:00
1730757600000,-45.9,-7.29154952,-0.0675795,-0.01072939,2024-11-04 22:00:00
1730761200000,-42.53,-7.54382084,-0.06268238,-0.01111265,2024-11-04 23:00:00
1730764800000,-50.2,-4.6199,-0.07379097,-0.00678642,2024-11-05 00:00:00
1730768400000,-57.13,-9.531883,-0.08401803,-0.01400822,2024-11-05 01:00:00
1730772000000,-48.49,-7.761538,-0.07143407,-0.01142721,2024-11-05 02:00:00
1730775600000,-51.78,-8.10448,-0.07587591,-0.01186831,2024-11-05 03:00:00
1730779200000,-53.05,-105.01648141,-0.07764588,-0.15382279,2024-11-05 04:00:00
1730782800000,-43.84,-84.55765269,-0.06377516,-0.12308102,2024-11-05 05:00:00
1730786400000,-46.48,-23.0934584,-0.06757788,-0.03356447,2024-11-05 06:00:00
1730790000000,-32.11,5.07277534,-0.04660784,0.00735919,2024-11-05 07:00:00
1730793600000,-49.57,-10.2183343,-0.07180103,-0.01479259,2024-11-05 08:00:00
1730797200000,-46.2,-11.85921078,-0.06717412,-0.01723451,2024-11-05 09:00:00
1730800800000,-29.05,0.5186447,-0.04224576,0.00075391,2024-11-05 10:00:00
1730804400000,-32.95,-2.82290457,-0.04788546,-0.00410066,2024-11-05 11:00:00
1730808000000,-27.93,-4.5158694,-0.04055756,-0.00655533,2024-11-05 12:00:00
1730811600000,-40.36,-52.1825878,-0.05864574,-0.07583777,2024-11-05 13:00:00
1730815200000,-6.99,-25.22401768,-0.00999085,-0.03606225,2024-11-05 14:00:00
1730818800000,-19.07,-6.5348018,-0.02738369,-0.009382,2024-11-05 15:00:00
1730822400000,-13.08,-6.12186902,-0.01863461,-0.00872074,2024-11-05 16:00:00
1730826000000,6.12,5.58138762,0.00874915,0.00797921,2024-11-05 17:00:00
1730829600000,12.65,13.3522999,0.01801225,0.01901206,2024-11-05 18:00:00
1730833200000,1.74,-8.61767802,0.00252189,-0.01249199,2024-11-05 19:00:00
1730836800000,-6.45,-6.07151935,-0.00928779,-0.00874275,2024-11-05 20:00:00
1730840400000,3.99,-37.9188852,0.00576923,-0.05486099,2024-11-05 21:00:00
1730844000000,-7.55,-8.06221184,-0.01084864,-0.01158472,2024-11-05 22:00:00
1730847600000,8.72,4.5403364,0.01256991,0.00654531,2024-11-05 23:00:00
1730851200000,42.72,25.97901546,0.06008773,0.03654934,2024-11-06 00:00:00
1730854800000,7.28,-32.66167197,0.01023495,-0.04594483,2024-11-06 01:00:00
1730858400000,35.48,22.326131,0.04855149,0.03055699,2024-11-06 02:00:00
1730862000000,0.96,0.96,0.00129122,0.00129122,2024-11-06 03:00:00
1730865600000,16.34,9.6565037,0.02200345,0.01300462,2024-11-06 04:00:00
1730869200000,13.53,3.61496513,0.01809588,0.00483553,2024-11-06 05:00:00
1730872800000,21.63,23.31553334,0.0291303,0.03139959,2024-11-06 06:00:00
1730876400000,40.11,9.42335897,0.05466746,0.01284883,2024-11-06 07:00:00
1730880000000,8.02,-7.04730292,0.01091809,-0.00959587,2024-11-06 08:00:00
1730883600000,53.19,16.1001493,0.07211583,0.02183981,2024-11-06 09:00:00
1730887200000,34.08,1.5940573,0.04616009,0.00216004,2024-11-06 10:00:00
1730890800000,43.86,10.35960989,0.0590532,0.01395449,2024-11-06 11:00:00
1730894400000,39.56,-4.2011673,0.05333587,-0.00566747,2024-11-06 12:00:00
1730898000000,41.43,5.916216,0.05599629,0.00800012,2024-11-06 13:00:00
1730901600000,59.36,28.4312,0.08060837,0.03862458,2024-11-06 14:00:00
1730905200000,98.58,48.28619784,0.1326819,0.0650339,2024-11-06 15:00:00
1730908800000,64.23,21.1162858,0.08640731,0.02842378,2024-11-06 16:00:00
1730912400000,52.52,-0.29997849,0.07054208,-0.0004032,2024-11-06 17:00:00
1730916000000,119.22,69.73070338,0.15847403,0.09275101,2024-11-06 18:00:00
1730919600000,142.88,123.87331072,0.1884375,0.16341145,2024-11-06 19:00:00
1730923200000,119.58,47.71612982,0.15713124,0.06275945,2024-11-06 20:00:00
1730926800000,86.52,22.2965697,0.11400712,0.02940498,2024-11-06 21:00:00
1730930400000,64.35,10.93182921,0.08507573,0.01446294,2024-11-06 22:00:00
1730934000000,74.56,11.0795284,0.09866089,0.01467321,2024-11-06 23:00:00
1730937600000,53.86,18.0284985,0.07148063,0.02393801,2024-11-07 00:00:00
1730941200000,50.6,3.10682,0.06712122,0.00412381,2024-11-07 01:00:00
1730944800000,40.14,8.48719056,0.05332376,0.0112795,2024-11-07 02:00:00
1730948400000,41.34,5.88807056,0.05508474,0.00784944,2024-11-07 03:00:00
1730952000000,59.47,-2.44296095,0.07960396,-0.00327275,2024-11-07 04:00:00
1730955600000,37.96,1.14067851,0.05077888,0.00152663,2024-11-07 05:00:00
1730959200000,35.42,-4.9548658,0.04737304,-0.00663054,2024-11-07 06:00:00
1730962800000,37.44,1.61392494,0.05008188,0.00215991,2024-11-07 07:00:00
1730966400000,27.2,0.1422425,0.03619428,0.00018935,2024-11-07 08:00:00
1730970000000,30.98,0.30907846,0.04135256,0.00041273,2024-11-07 09:00:00
1730973600000,22.07,-4.06036571,0.02941443,-0.00541345,2024-11-07 10:00:00
1730977200000,30.42,-4.52823976,0.04069783,-0.006061,2024-11-07 11:00:00
1730980800000,35.5,1.3269502,0.04733846,0.00177026,2024-11-07 12:00:00
1730984400000,34.81,-6.2598915,0.04661688,-0.00838774,2024-11-07 13:00:00
1730988000000,49.04,0.40869288,0.06554222,0.00054658,2024-11-07 14:00:00
1730991600000,115.47,64.76024408,0.15181498,0.08520074,2024-11-07 15:00:00
1730995200000,103.62,22.66539875,0.13653255,0.02989641,2024-11-07 16:00:00
1730998800000,114.2,38.85262921,0.149755,0.05099934,2024-11-07 17:00:00
1731002400000,75.55,84.60459398,0.09862408,0.11043103,2024-11-07 18:00:00
1731006000000,108.6,30.16400329,0.14190441,0.03945481,2024-11-07 19:00:00
1731009600000,168.42,132.96649369,0.22035423,0.17404893,2024-11-07 20:00:00
1731013200000,86.18,92.84119706,0.11357932,0.12234758,2024-11-07 21:00:00
1731016800000,63.48,26.24657472,0.08366723,0.03461021,2024-11-07 22:00:00
1731020400000,62.11,17.92808913,0.08187678,0.02364755,2024-11-07 23:00:00
